,Lon,Lat,DEM,slope,slope_aspect,SPI,STI,TWI,plan_curvature,general_curvature,soiltype,landcover,distance_to_river,label
4843,-0.988012065238855,9.8473770602824,113.0,0.0,,725.65399,12.84675,11.90057,0.0,0.00102,G,20.0,1200.0,1
4844,-0.993940946114044,9.88753175348254,114.0,0.32814,225.0,82753.1875,,18.23073,-1.45212,-1e-05,G,20.0,800.0,1
4845,-0.968608455101874,9.83417182560584,110.0,0.32814,45.0,162.26115,,12.02779,0.02228,1e-05,G,30.0,400.0,1
4846,-1.01496152376244,9.70292796259598,107.0,0.32814,225.0,324.52231,,12.70529,0.0,0.0,G,30.0,100.0,1
4847,-1.1739633290516,9.71936713229537,103.0,0.7337,198.43495,1451.30798,19.47204,12.58581,0.0,0.0,Lp,20.0,1200.0,1
4848,-0.939503039896401,9.7511674933532,111.0,0.65625,135.0,324.52234,8.16826,11.33464,0.02304,0.00213,G,30.0,400.0,1
4849,-0.971033906368996,9.73823175326188,108.0,0.46405,180.0,362.827,8.4757,11.22307,0.04377,1e-05,G,30.0,1200.0,1
4850,-1.03167018804706,9.93361532755788,111.0,0.32814,225.0,8437.58008,,15.94812,0.0,0.0,Lp,20.0,100.0,1
4851,-0.990437516505978,9.93954420843307,115.0,1.03755,63.43495,4618.03369,,13.04574,-0.00011,-0.00211,G,20.0,400.0,1
4852,-1.13542560336287,9.70050251132886,105.0,3.54484,281.30994,3510.2439,10.82505,10.32421,0.00835,-0.00109,Lp,30.0,1600.0,1
4853,-0.985317119386497,9.96406821568953,115.0,0.7337,251.56505,2753.66333,,12.75362,-0.0652,-0.00305,G,30.0,800.0,1
4854,-0.966183003834751,9.81773265590646,111.0,0.7337,198.43495,362.827,8.4757,11.22307,0.0,0.00072,G,30.0,100.0,1
4855,-1.00175628908588,9.99856352259972,114.0,0.98432,315.0,1947.13379,,12.29191,-0.00015,-0.00104,G,30.0,1600.0,1
4856,-1.02924473677994,9.7045449301074,107.0,1.03755,243.43495,973.56702,15.79073,12.41234,-0.02291,-0.00193,Lp,30.0,800.0,1
4857,-1.02304636131952,9.93657976799547,113.0,1.96806,135.0,827.37274,,10.39874,0.03776,0.00167,Lp,30.0,800.0,1
4858,-1.03005322053565,9.8616602732999,112.0,0.7337,71.56505,1606.30359,,13.60016,-2.57046,-1e-05,Lp,30.0,400.0,1
4859,-0.962679574226685,9.70346695176646,107.0,0.32814,315.0,162.26115,,12.02779,4.2937,0.00424,G,30.0,400.0,1
4860,-1.02304636131952,9.90477940693764,115.0,1.18295,78.69006,1170.08179,8.71726,11.42282,0.0,-0.00107,Lp,20.0,400.0,1
4861,-1.00445123493824,9.96352922651906,114.0,1.18295,281.30994,2340.16357,13.21289,12.10805,-0.0652,-0.00295,G,20.0,400.0,1
4862,-1.10443372606075,9.70508391927787,100.0,2.82048,170.53769,2791.646,3.36904,10.55326,0.0072,-0.00045,Lp,90.0,100.0,1
4863,-1.00579870786442,9.71182128390876,109.0,0.98432,315.0,486.78345,,10.92918,0.01153,0.00173,G,20.0,800.0,1
4864,-1.09769636142985,9.70804835971546,106.0,0.32814,225.0,486.78345,,10.92918,0.06573,0.00297,Lp,90.0,800.0,1
4865,-1.00606820244966,9.878907926755,113.0,2.10017,83.65981,10884.80762,,12.39871,-0.01914,-1e-05,Lp,90.0,400.0,1
4866,-0.95648119876626,9.71370774600542,108.0,0.7337,71.56505,2902.61597,29.51409,13.27497,0.0,0.0,G,90.0,1200.0,1
4867,-1.19902632547853,9.70804835971546,103.0,0.7337,161.56505,162.26115,,12.02779,0.06585,0.00319,Lp,30.0,1600.0,1
4868,-0.996096902795931,9.95517489437674,115.0,1.64025,225.0,12827.87109,,14.06512,0.00075,-0.00102,G,30.0,400.0,1
4869,-0.981813689778431,9.73553680740952,109.0,0.98432,315.0,695780.75,224.01617,17.52666,-0.0,-0.00104,G,30.0,100.0,1
4870,-1.13892903297093,9.70265846801075,103.0,0.46405,0.0,458.94388,,12.35872,-0.0,-0.00105,Lp,20.0,1200.0,1
4871,-1.02062091005239,9.88187236719259,113.0,1.91265,75.96376,3784.54785,7.56523,11.62735,-0.01679,-0.00299,Lp,20.0,100.0,1
4872,-0.961871090470977,9.77164908183112,110.0,0.46405,0.0,229.47194,,11.68121,0.0,1e-05,G,20.0,800.0,1
4873,-0.968877949687109,9.95571388354722,112.0,0.92804,0.0,8260.99023,,13.84869,0.0,0.0,G,30.0,800.0,1
4874,-1.12545430370914,9.70346695176646,107.0,0.65625,315.0,324.52234,8.16826,11.33464,0.0,0.00107,Lp,126.0,1200.0,1
4875,-0.90123480879291,9.7188281431249,105.0,0.32814,135.0,162.26115,,12.02779,0.00515,0.0,Lp,30.0,800.0,1
4876,-0.984239141045553,9.72906893736386,109.0,1.46716,108.43495,16550.63867,86.4314,15.23556,-0.00031,-0.00035,G,90.0,400.0,1
4877,-1.01630899668862,9.97026659114995,113.0,0.46405,90.0,639146.6875,,20.27495,-0.01354,-0.0,G,20.0,100.0,1
4878,-1.00822415913154,9.97350052617278,114.0,1.03755,153.43495,10262.29688,,13.8423,-0.00018,-0.00063,G,30.0,800.0,1
4879,-0.996635891966403,9.8759434863174,114.0,0.0,,490.29932,,10.92198,0.0,0.00207,G,20.0,400.0,1
4880,-0.985856108556968,9.84683807111193,112.0,1.31233,225.0,649.04462,7.1302,10.64149,-0.98119,0.0,G,20.0,1200.0,1
4881,-1.0176564696148,9.95652236730292,113.0,1.3919,270.0,15145.14746,0.89213,13.64357,0.0008,-0.00046,Lp,30.0,400.0,1
4882,-1.19929582006377,9.70993482181212,105.0,0.7337,251.56505,486.78345,,10.92918,-0.01153,-0.00212,Lp,30.0,1200.0,1
4883,-0.959445639203854,9.71047381098259,106.0,1.91265,194.03625,827.37274,,10.39874,0.0002,-0.00077,G,20.0,1200.0,1
4884,-1.10254726396409,9.70400594093693,100.0,4.63048,0.0,12060.91699,,10.913,0.0,-0.00232,Lp,90.0,100.0,1
4885,-1.01603950210338,9.88348933470401,113.0,0.46405,0.0,165219.79688,,18.22898,0.00085,-0.00087,Lp,126.0,800.0,1
4886,-1.05781116281494,9.70400594093693,108.0,1.3527,149.03624,669.0199,3.46784,10.61118,0.01726,0.00101,Lp,20.0,800.0,1
4887,-1.00552921327919,9.70131099508457,107.0,0.46405,90.0,229.47194,,11.68121,0.03128,2e-05,G,30.0,400.0,1
4888,-0.971572895539468,9.95760034564387,114.0,0.46405,180.0,4130.49512,,14.54183,0.0,0.0,G,90.0,400.0,1
4889,-0.992593473187865,9.71613319727254,109.0,0.7337,108.43495,2621.40894,15.04662,11.42184,-0.02304,-0.00158,G,30.0,400.0,1
4890,-0.98962903275027,9.99479059840641,108.0,1.96806,135.0,389454.03125,,15.27987,-0.00011,-0.001,G,30.0,100.0,1
4891,-1.00148679450065,9.92472200624509,114.0,0.32814,45.0,486.78348,,13.10549,0.01774,1e-05,G,30.0,400.0,1
4892,-1.10847614483928,9.71451622976112,106.0,0.7337,108.43495,725.65399,12.84675,11.90057,-0.00035,-0.00107,Lp,30.0,400.0,1
4893,-1.09311495348084,9.70131099508457,106.0,0.46405,0.0,513.11487,,10.8765,0.02325,0.00188,Lp,30.0,400.0,1
4894,-1.1319221737548,9.70723987595976,106.0,0.46405,180.0,2539.78882,27.2417,13.14201,-0.01354,-0.0,Lp,30.0,800.0,1
4895,-0.955133725840081,9.70238897342551,110.0,0.7337,251.56505,362.827,8.4757,11.22307,0.06483,0.00307,G,40.0,400.0,1
4896,-1.02493282341617,9.92606947917127,113.0,0.98432,315.0,10262.29688,,13.8423,-0.04806,-0.0018,Lp,30.0,400.0,1
4897,-1.07128589207673,9.7007720059141,106.0,0.7337,108.43495,725.65399,12.84675,11.90057,0.0,0.00106,Lp,90.0,400.0,1
4898,-1.03409563931419,9.70265846801075,107.0,0.46405,180.0,44517.55469,,16.91771,-0.01354,-0.0,Lp,30.0,800.0,1
4899,-1.01226657791008,9.92660846834174,112.0,1.18295,11.30993,725.65399,12.84675,11.90057,0.00116,-0.00029,Lp,20.0,400.0,1
4900,-0.980196722267015,9.73068590487528,109.0,1.3527,329.03625,3345.09961,9.10839,12.19547,-0.00011,-0.00106,G,30.0,800.0,1
4901,-0.992862967773101,9.86516370290797,111.0,0.98432,225.0,31154.14453,126.32584,15.86779,0.0,0.0,G,30.0,100.0,1
4902,-0.986125603142204,9.85519240325424,110.0,4.65347,354.2894,4612.3252,11.68176,10.05116,0.0,-0.0031,G,90.0,100.0,1
4903,-0.979388238511308,9.82447002053736,111.0,0.0,,2451.49658,,12.50627,-0.01914,-1e-05,G,30.0,400.0,1
4904,-0.969686433442817,9.96784113988283,114.0,0.7337,288.43494,1961.19727,,12.28472,0.0,0.0,G,30.0,800.0,1
4905,-0.987203581483148,9.97565648285467,117.0,0.7337,198.43495,362.827,8.4757,11.22307,0.0,0.00106,G,30.0,800.0,1
4906,-1.01738697502956,9.87459601339122,114.0,1.18295,281.30994,585.04089,5.75125,10.74531,0.0,-2e-05,Lp,20.0,800.0,1
4907,-0.986125603142204,9.88753175348254,113.0,0.98432,45.0,2433.91724,,12.51347,0.0,0.0,G,30.0,100.0,1
4908,-1.18797704748386,9.71236027307924,104.0,0.98432,225.0,486.78345,,10.92918,0.01354,0.0,Lp,30.0,1200.0,1
4909,-0.954864231254845,9.74092669911424,110.0,0.32814,315.0,162.26115,,12.02779,0.06798,0.00528,G,30.0,100.0,1
4910,-1.01819545878527,9.90531839610811,114.0,2.31903,90.0,1147.3595,7.38432,10.07178,0.03246,0.00209,Lp,90.0,800.0,1
4911,-1.00229527825636,9.8999285044034,113.0,0.7337,108.43495,2176.96191,24.83511,12.98862,0.0,0.0,G,30.0,400.0,1
4912,-1.16749545900594,9.71236027307924,104.0,0.7337,108.43495,725.65399,12.84675,11.90057,-0.00039,-0.00096,Lp,20.0,1200.0,1
4913,-0.995827408210695,9.88510630221542,115.0,0.65625,315.0,324.52234,8.16826,11.33464,0.0002,0.00201,G,20.0,800.0,1
4914,-0.927375783560787,9.99667706050307,115.0,0.0,,229.47194,,11.68121,-0.0,-0.001,Lf,30.0,1200.0,1
4915,-0.936808094044042,9.99290413630976,113.0,0.7337,251.56505,725.65399,12.84675,11.90057,-0.00015,-0.00105,G,30.0,400.0,1
4916,-0.981813689778431,9.84845503862335,114.0,1.18295,11.30993,585.04089,5.75125,10.74531,0.03568,0.00522,G,40.0,800.0,1
4917,-1.01064961039867,9.71262976766447,108.0,1.64025,81.8699,208505.57813,,15.93602,0.0008,-0.00093,G,90.0,100.0,1
4918,-0.955942209595789,9.77865594104726,112.0,1.18295,78.69006,585.04089,5.75125,10.74531,0.0,0.00104,G,20.0,800.0,1
4919,-1.19660087421141,9.71020431639735,103.0,1.03755,63.43495,7301.75146,,12.5876,-0.01157,-0.00203,Lp,30.0,1200.0,1
4920,-1.18204816660867,9.71775016478395,103.0,1.03755,333.43494,3078.68896,,12.64205,0.0,0.0,Lp,126.0,800.0,1
4921,-0.986125603142204,9.71397724059065,110.0,1.18295,101.30994,585.04089,5.75125,10.74531,0.06489,0.0032,G,20.0,800.0,1
4922,-1.01792596420004,9.70427543552216,107.0,0.46405,180.0,2983.13525,,14.21709,-0.06497,-0.00291,G,30.0,400.0,1
4923,-0.986934086897912,9.8368667714582,111.0,0.65625,135.0,606207.75,749.8175,18.83575,0.0,0.0,G,30.0,400.0,1
4924,-1.02789726385376,9.93550178965453,112.0,0.0,,1451.30798,19.47204,12.58581,-0.00313,0.0,Lp,20.0,800.0,1
4925,-1.00633769703489,9.94682056223443,114.0,0.46405,0.0,229.47194,,11.68121,3.28437,0.00248,G,30.0,800.0,1
4926,-1.00660719162013,9.91259474990948,113.0,1.03755,243.43495,362.827,8.4757,11.22307,0.8341,0.0,G,20.0,400.0,1
4927,-1.00418174035301,9.98886171753123,114.0,0.46405,270.0,688.41583,,12.75892,0.0,0.0,G,20.0,1600.0,1
4928,-1.19525340128523,9.70885684347117,103.0,0.32814,315.0,2451.49658,,12.50627,0.0,0.0,Lp,30.0,1600.0,1
4929,-1.0071461807906,9.91825413619943,114.0,0.32814,45.0,162.26115,,12.02779,0.41208,0.0,G,20.0,400.0,1
4930,-0.992323978602629,9.87621298090264,112.0,0.46405,180.0,917.88776,,13.04395,0.0,0.0,G,30.0,100.0,1
4931,-0.97534581973277,9.85088048989047,113.0,1.03755,206.56505,513.11487,,10.8765,0.02298,0.00211,G,30.0,400.0,1
4932,-1.00525971869395,9.87028410002745,112.0,3.6637,71.56505,946.13696,3.29296,10.26461,0.03268,0.00427,Lp,90.0,800.0,1
4933,-1.00202578367112,9.98751424460505,114.0,0.7337,71.56505,132729.64063,301.414,17.3169,-0.06489,-0.00237,G,30.0,1200.0,1
4934,-0.987473076068384,9.97053608573519,115.0,0.46405,180.0,262056.95313,,18.69025,-0.06521,-0.00315,G,30.0,400.0,1
4935,-0.969416938857581,9.96703265612712,114.0,0.46405,180.0,229.47194,,11.68121,-0.01067,0.0,G,30.0,800.0,1
4936,-1.16830394276164,9.71855864853966,104.0,2.29574,45.0,1135.82788,5.42962,10.08188,0.00109,-0.00115,Lp,126.0,800.0,1
4937,-0.950821812476307,9.75844384715457,110.0,0.0,,1961.19727,,12.28472,-0.02228,-1e-05,G,30.0,800.0,1
4938,-0.990707011091214,9.86219926247037,111.0,1.18295,168.69006,1088.48096,16.38507,12.30077,0.0,0.0,G,90.0,100.0,1
4939,-0.980196722267015,9.73877074243235,109.0,0.32814,315.0,2109.39502,,14.56367,-0.06575,-0.00284,G,30.0,800.0,1
4940,-0.990707011091214,9.87756045382882,114.0,0.32814,135.0,162.26115,,12.02779,0.06467,0.00233,G,30.0,400.0,1
4941,-0.967260982175694,9.77353554392778,112.0,0.32814,45.0,324.52231,,12.70529,-2.13062,-1e-05,G,30.0,400.0,1
4942,-0.979657733096544,9.7255655077558,110.0,0.32814,225.0,162.26115,,12.02779,2.88425,0.00464,G,30.0,800.0,1
4943,-1.03427530237101,9.74550810706325,134.0,0.0,,490.29932,,10.92198,0.06536,2e-05,Lp,40.0,1600.0,0
4944,-1.17845490547219,9.7864712840191,116.0,1.03755,63.43495,10775.41211,,13.89101,-0.02298,-0.00209,Lp,20.0,800.0,0
4945,-1.05556537460464,9.87028410002745,111.0,1.76652,246.80141,8190.57129,30.27538,11.97111,0.00019,-0.00081,Lp,30.0,100.0,0
4946,-1.14934949026672,9.79428662699094,117.0,0.32814,225.0,162.26115,,12.02779,1.53101,1e-05,Lp,20.0,800.0,0
4947,-0.926477468276667,9.8721705621241,146.0,0.46405,180.0,162.26115,,12.02779,0.0,0.00103,G,40.0,3000.0,0
4948,-0.905726385213507,9.92014059829608,144.0,0.65625,225.0,649.04468,12.38076,12.01215,0.0,-2e-05,Lf,30.0,1600.0,0
4949,-0.93483180041898,9.88456731304495,137.0,0.32814,225.0,4705.57373,,15.36466,0.0,0.0,G,40.0,1200.0,0
4950,-1.143959598562,9.72394854024438,109.0,0.32814,135.0,513.11487,,10.8765,0.02319,0.00213,Lp,40.0,1200.0,0
4951,-1.1250949775955,9.98778373919028,137.0,0.7337,341.56506,486.78345,,10.92918,0.03468,0.0021,Lf,20.0,800.0,0
4952,-1.04182115075761,9.88699276431207,116.0,1.03755,243.43495,3591.80396,,12.79544,-0.02313,-0.00176,Lp,20.0,800.0,0
4953,-1.10164894867997,9.71909763771013,105.0,1.3527,30.96376,11610.46387,67.80557,14.65827,-0.00014,-0.00106,Lp,30.0,400.0,0
4954,-0.986844255369499,9.75089799876796,137.0,1.03755,26.56505,513.11487,,10.8765,0.0,-0.00107,G,20.0,1200.0,0
4955,-1.08898270317389,9.79105269196811,117.0,1.18295,258.69006,490.29932,,10.92198,6.10348,0.00426,Lp,20.0,800.0,0
4956,-1.02726844315488,9.71828915395443,110.0,0.7337,198.43495,362.827,8.4757,11.22307,0.06491,0.00302,Lp,20.0,400.0,0
4957,-1.03750923739384,9.7721880710016,124.0,1.85559,270.0,811.30573,,10.41835,0.0,0.00213,Lp,20.0,400.0,0
4958,-0.975525482789594,9.97565648285467,119.0,1.18295,191.30994,4136.86377,,11.98303,-0.01722,-0.00315,G,20.0,1600.0,0
4959,-1.01352421930785,9.72152308897726,109.0,0.32814,135.0,162.26115,,12.02779,0.86117,0.0,G,40.0,400.0,0
4960,-1.05718234211606,9.71963662688061,110.0,0.92804,180.0,458.94388,,10.98807,0.0,0.00104,Lp,40.0,800.0,0
4961,-1.05906880421271,9.80883933459367,135.0,0.92804,90.0,458.94388,,10.98807,0.0,0.00106,Lp,20.0,1600.0,0
4962,-0.904109417702092,9.85195846823141,143.0,1.03755,26.56505,362.827,8.4757,11.22307,0.00049,-0.00106,Lf,20.0,2000.0,0
4963,-1.01972259476827,9.74577760164848,145.0,1.99519,324.46231,827.37274,,10.39874,0.02319,0.00214,G,20.0,1600.0,0
4964,-0.958008334749262,9.70238897342551,110.0,0.0,,229.47194,,11.68121,0.00015,-0.00102,G,40.0,800.0,0
4965,-0.93025039246997,9.70400594093692,110.0,1.03755,26.56505,1539.34448,,11.9542,-0.02298,-0.00204,G,20.0,800.0,0
4966,-1.13048486930021,9.71963662688061,107.0,1.46716,71.56505,2902.61572,,11.89266,0.0,0.00106,Lp,20.0,100.0,0
4967,-0.936718262515631,9.88348933470401,136.0,0.32814,225.0,209351.17188,384.48633,17.54943,-0.01144,-0.00315,G,20.0,1200.0,0
4968,-1.01756663808639,9.79725106742853,136.0,0.92804,270.0,362.827,8.4757,11.22307,0.0,0.00104,Lp,30.0,1600.0,0
4969,-0.93537078958945,9.92526099541556,145.0,0.32814,135.0,13305.41602,75.82278,15.01746,-0.02303,-0.00212,G,20.0,800.0,0
4970,-1.00355291965412,9.77380503851301,127.0,0.65625,225.0,688.41583,,12.75892,0.0,0.00105,G,30.0,100.0,0
4971,-0.956121872652613,9.83902272814009,122.0,0.32814,315.0,64904.46094,,17.9878,-0.06571,-0.00318,G,20.0,1200.0,0
4972,-1.08008938186111,9.89507760186915,118.0,0.0,,669.0199,3.46784,10.61118,0.01703,0.00096,Lp,40.0,800.0,0
4973,-1.02672945398441,9.75305395544985,129.0,0.7337,288.43494,1451.30786,,11.20743,0.0,-1e-05,Lp,20.0,400.0,0
4974,-1.17602945420507,9.91286424449472,139.0,0.92804,270.0,458.94388,,10.98807,0.0,0.00101,Lp,30.0,100.0,0
4975,-0.98495779327285,9.75170648252367,134.0,1.3919,180.0,669.0199,3.46784,10.61118,0.01164,0.00214,G,20.0,1200.0,0
4976,-1.12078306423172,9.80856984000844,126.0,0.0,,362.827,8.4757,11.22307,0.06483,0.00303,Lp,20.0,1600.0,0
4977,-1.17980237839837,9.88618428055636,135.0,0.7337,18.43495,362.827,8.4757,11.22307,0.06487,0.0032,Lp,20.0,800.0,0
4978,-0.970944074840585,9.94143067052972,125.0,1.99519,215.53769,8318.15723,1.7457,11.64811,-0.00725,-0.00214,G,40.0,400.0,0
4979,-0.97579497737483,9.83012940682731,111.0,1.18295,281.30994,1170.08179,8.71726,11.42282,-9e-05,-0.00204,G,40.0,800.0,0
4980,-1.115393172527,9.72826045360815,120.0,0.7337,161.56505,973.56689,,11.60668,-0.01138,-0.00211,Lp,20.0,1600.0,0
4981,-1.07065707137785,9.84063969565151,131.0,0.32814,45.0,162.26115,,12.02779,1.51945,1e-05,Lp,20.0,400.0,0
4982,-1.12482548301026,9.83551929853202,133.0,0.46405,180.0,458.94388,,12.35872,0.0,0.00103,Lp,20.0,1200.0,0
4983,-1.13883920144252,9.82204456927023,130.0,0.0,,688.41583,,12.75892,7e-05,-0.00106,Lp,40.0,1200.0,0
4984,-1.11054226999276,9.8826808509483,127.0,0.7337,161.56505,725.65399,12.84675,11.90057,0.0,0.00101,Lp,40.0,100.0,0
4985,-1.18141934590979,9.84710756569716,135.0,0.0,,490.29932,,10.92198,0.0,-1e-05,Lp,20.0,800.0,0
4986,-1.09113865985578,9.86920612168651,125.0,1.3919,0.0,688.41577,0.13963,10.5826,0.00036,-0.00101,Lp,40.0,800.0,0
4987,-0.938604724612281,9.94897651891632,153.0,2.64366,322.125,9784.22363,,11.48578,0.00385,0.00214,G,40.0,1600.0,0
4988,-0.974986493619122,9.7444301287223,112.0,3.02249,122.47119,1495.97351,3.92565,9.80646,0.01556,0.00427,G,30.0,1600.0,0
4989,-1.04963649372946,9.81045630210509,132.0,0.32814,225.0,53870.70313,,17.80149,-0.01354,-0.0,Lp,20.0,800.0,0
4990,-1.04882800997375,9.85519240325424,116.0,1.03755,333.43494,2430023.0,993.35193,18.83788,0.00026,-0.00208,Lp,20.0,100.0,0
4991,-1.1011099595095,9.73149438863098,116.0,0.32814,45.0,1147.35974,,13.26551,0.0,0.00104,Lp,20.0,800.0,0
4992,-1.12455598842502,9.77623048978014,121.0,0.32814,135.0,324.52231,,12.70529,0.00037,-0.00101,Lp,20.0,1200.0,0
4993,-1.09033017610007,9.83956171731056,130.0,0.7337,108.43495,490.29932,,10.92198,0.01121,1e-05,Lp,40.0,1600.0,0
4994,-0.937796240856574,9.81476821546886,128.0,1.03755,296.56506,2565.57422,,12.46079,0.0,-0.00214,G,20.0,800.0,0
4995,-1.15985977909092,9.85923482203278,127.0,1.85559,270.0,3671.55078,18.74316,11.65766,-1e-05,-0.00098,Lp,30.0,400.0,0
4996,-1.09895400282762,9.88510630221542,124.0,0.46405,90.0,2294.71948,,13.95547,-8e-05,-0.00106,Lp,30.0,100.0,0
4997,-0.956121872652613,9.84629908194146,123.0,0.92804,270.0,725.65399,12.84675,11.90057,0.0,0.00104,G,20.0,1600.0,0
4998,-1.09167764902625,9.89265215060202,122.0,0.46405,270.0,53221.66016,,17.78937,-8.5874,-0.00212,Lp,40.0,400.0,0
4999,-1.04182115075761,9.97161406407613,117.0,1.3527,149.03624,432852.59375,594.51068,18.27579,-0.00037,-0.00318,Lf,40.0,100.0,0
5000,-0.935640284174687,9.90397092318193,140.0,0.65625,225.0,20769.42969,99.04611,15.46249,-0.065,-0.00312,G,40.0,2000.0,0
5001,-1.05502638543417,9.7587133417398,119.0,1.03755,153.43495,35404.92578,,15.07953,-0.00025,-0.00108,Lp,20.0,400.0,0
5002,-1.09572006780479,9.74874204208608,107.0,0.46405,90.0,31437.65625,,16.5699,-0.0,-0.0009,Lp,20.0,100.0,0
5003,-1.05852981504224,9.77407453309825,131.0,0.98432,135.0,486.78345,,10.92918,0.03455,0.00213,Lp,20.0,800.0,0
5004,-0.972291547766764,9.78485431650768,113.0,2.20014,288.43494,3265.44238,,11.20216,0.00038,-0.00102,G,30.0,1200.0,0
5005,-0.949115013436479,9.8511499844757,125.0,0.92804,0.0,917.88776,,11.66557,0.0,0.00105,G,20.0,800.0,0
5006,-1.04074317241667,9.95382742145056,115.0,0.0,,2941.7959,,12.68753,0.0,-1e-05,Lp,30.0,400.0,0
5007,-1.19273811848969,9.84845503862334,138.0,0.98432,135.0,486.78345,,10.92918,0.01164,0.00175,Lp,126.0,400.0,0
5008,-1.00463089799507,9.80883933459367,125.0,0.65625,315.0,14928.02734,81.24266,15.13245,-1e-05,-0.00106,G,20.0,400.0,0
5009,-0.967710139817754,9.98724475001981,122.0,0.32814,45.0,324.52231,,12.70529,0.00015,-0.00106,G,40.0,800.0,0
5010,-1.16093775743186,9.94601207847872,136.0,0.32814,225.0,49565.9375,,15.63896,3e-05,-0.00104,Lp,30.0,800.0,0
5011,-1.18411429176215,9.93334583297264,147.0,0.65625,315.0,3245.22339,32.51842,13.60889,-4e-05,-0.00211,Lp,20.0,1200.0,0
5012,-1.16956158415941,9.74793355833037,109.0,0.92804,270.0,162.26115,,12.02779,0.0,0.00102,Lp,30.0,400.0,0
5013,-0.967710139817754,9.93038139253504,134.0,0.46405,270.0,725.65399,12.84675,11.90057,-0.0,-0.00105,G,20.0,1200.0,0
5014,-1.14584606065866,9.72367904565914,109.0,0.65625,135.0,725.65399,12.84675,11.90057,0.0,0.00105,Lp,40.0,800.0,0
5015,-1.04721104246233,9.99506009299165,119.0,0.32814,225.0,2838.41089,6.36589,11.34231,-0.02298,-0.00207,Lf,40.0,1600.0,0
5016,-1.11027277540752,9.70104150049933,103.0,0.46405,180.0,3569.74536,,15.08875,-0.01354,-0.0,Lp,40.0,400.0,0
5017,-1.07389100640068,9.91367272825042,118.0,0.92804,180.0,5966.27051,,13.52395,-0.87589,0.0,Lp,20.0,400.0,0
5018,-1.18896519429639,9.87917742134023,145.0,0.0,,490.29932,,10.92198,0.00775,0.0,Lp,20.0,1600.0,0
5019,-1.08925219775912,9.88187236719259,123.0,0.32814,135.0,162.26115,,12.02779,4.2937,0.00424,Lp,20.0,800.0,0
5020,-1.12240003174314,9.96191225900764,125.0,1.46716,161.56505,1270620.0,,17.96635,-0.00029,-0.00105,Lp,20.0,400.0,0
5021,-1.10676934579946,9.72799095902292,120.0,1.03755,243.43495,4104.91895,,12.9284,-0.02286,-0.00211,Lp,30.0,1200.0,0
5022,-0.924591006180018,9.96406821568953,139.0,0.7337,288.43494,12698.94434,71.55109,14.7478,-0.06536,-0.00316,Lf,30.0,1600.0,0
5023,-0.990886674148038,9.878907926755,113.0,1.03755,333.43494,2052.45947,,12.23923,-0.02305,-0.00189,G,40.0,100.0,0
5024,-1.15393089821573,9.92364402790415,138.0,0.32814,225.0,486.78348,,13.10549,-0.00313,0.0,Lp,20.0,1600.0,0
5025,-1.08547927356582,9.83902272814009,131.0,0.46405,90.0,13538.84473,,15.72776,-0.00018,-0.00107,Lp,40.0,1200.0,0
5026,-1.09572006780479,9.72987742111957,108.0,1.46716,108.43495,725.65393,,10.52992,0.01763,0.0032,Lp,20.0,400.0,0
5027,-1.0763164576678,9.77461352226872,126.0,0.46405,0.0,162.26115,,12.02779,0.03128,2e-05,Lp,20.0,800.0,0
5028,-1.14234263105059,9.8894182155792,135.0,0.32814,225.0,124454.3125,,18.63878,-2.09315,-1e-05,Lp,40.0,800.0,0
5029,-1.18761772137021,9.90100648274434,139.0,0.7337,71.56505,1026.22974,,11.554,0.00035,-0.00105,Lp,30.0,800.0,0
5030,-1.10569136745851,9.99640756591783,141.0,0.7337,18.43495,362.827,8.4757,11.22307,0.06535,0.00317,Lf,30.0,3000.0,0
5031,-0.904648406872564,9.9969465550883,118.0,0.46405,270.0,162.26115,,12.02779,0.0,0.0,Lf,20.0,400.0,0
5032,-1.17791591630172,9.88187236719259,133.0,0.92804,90.0,4683.13965,11.14598,12.53013,-0.03398,-0.00214,Lp,20.0,800.0,0
5033,-1.14261212563583,9.90046749357386,134.0,0.32814,225.0,28557.96289,,17.16692,-8.22564,-0.00203,Lp,40.0,400.0,0
5034,-0.900875482679261,9.94843752974585,158.0,0.92804,270.0,1170.08179,8.71726,11.42282,0.0,0.00105,Lf,40.0,1200.0,0
5035,-1.07227403888927,9.88375882928924,118.0,0.65625,135.0,688.41583,,12.75892,-0.01121,-1e-05,Lp,40.0,400.0,0
5036,-1.06769263094026,9.92714745751222,124.0,0.0,,980.59863,,11.59948,0.01317,0.0,Lp,40.0,1600.0,0
5037,-1.09868450824238,9.86381622998179,128.0,0.7337,288.43494,362.827,8.4757,11.22307,0.00426,0.0,Lp,20.0,1200.0,0
5038,-0.914080717355819,9.89130467767585,126.0,0.46405,180.0,1451.30798,19.47204,12.58581,-0.00016,-0.00098,Lf,30.0,100.0,0
5039,-0.989539201221858,9.77784745729155,119.0,0.7337,18.43495,229.47194,,11.68121,0.0,0.00105,G,20.0,400.0,0
5040,-1.08116736020205,9.82204456927023,127.0,1.18295,168.69006,1170.08179,8.71726,11.42282,0.0,0.00105,Lp,20.0,400.0,0
5041,-0.912194255259168,9.97727345036608,126.0,1.03755,296.56506,8762.10156,,13.78979,-0.00035,-0.00107,Lf,20.0,400.0,0
